imdb_id,title,year,runtime_min,budget,revenue,avg_rating,num_votes,rating,dubious
tt0074916,"Mr. Klein",1976,123,NULL,NULL,7.5,10592,NULL,NULL
tt0452780,"Fragments of Antonin",2006,90,NULL,NULL,6.9,259,NULL,NULL
tt1549571,"Pure Country 2: The Gift",2010,112,NULL,133771,5.1,987,NULL,NULL
tt0108583,Wittgenstein,1993,72,NULL,NULL,6.9,3212,NULL,NULL
tt0097382,"Helmut Newton: Frames from the Edge",1989,95,NULL,NULL,6.9,315,NULL,NULL
tt0456111,"The Night of the Sunflowers",2006,123,NULL,NULL,7.1,3125,2,1
tt0144669,Vivid,1999,84,NULL,NULL,4.1,632,NULL,NULL
tt1138442,"A Better Tomorrow",2010,124,8700000,NULL,5.7,1227,NULL,NULL
tt0113361,"Huntress: Spirit of the Night",1996,86,NULL,NULL,4,637,NULL,NULL
tt0279809,"Fatal Conflict",2000,92,NULL,NULL,3.7,423,NULL,NULL
tt0094975,"Death Row Diner",1988,68,NULL,NULL,3.6,204,NULL,NULL
tt0116442,"Grace of My Heart",1996,116,5000000,660313,6.8,4246,3,0
tt0082810,"Night Crossing",1982,107,NULL,NULL,6.5,1728,NULL,NULL
tt0052929,"Invisible Invaders",1959,67,NULL,NULL,5,2139,NULL,NULL
tt0066266,"Quackser Fortune Has a Cousin in the Bronx",1970,90,NULL,NULL,6.4,872,NULL,NULL
tt1682246,"Girl Walks Into a Bar",2011,80,1000000,NULL,5.6,5293,3,0
tt1646127,"Lights Out",2010,87,NULL,NULL,6.4,1222,NULL,NULL
tt0166476,"Toxic Love",1983,90,NULL,NULL,7.2,1553,NULL,NULL
tt0087181,"I due carabinieri",1984,120,NULL,NULL,6,1070,NULL,NULL
tt0202792,"Amore a prima vista",1999,89,NULL,NULL,6.1,407,NULL,NULL
tt0378361,"My Brother-In-Law",2003,90,NULL,NULL,6.4,456,NULL,NULL
tt0063366,"Our Lady of the Turks",1968,124,NULL,NULL,6.7,450,NULL,NULL
tt0098606,"The Voice of the Moon",1990,126,NULL,NULL,6.3,3642,NULL,NULL
tt0134057,"The Raffle",1991,93,NULL,NULL,5.2,1751,NULL,NULL
tt0100491,Riff-Raff,1991,95,NULL,295444,7,5251,0,0
tt0091730,"The Passage",1986,80,NULL,NULL,4.7,726,NULL,NULL
tt1528312,"Route Irish",2010,109,NULL,NULL,6.4,4986,NULL,NULL
tt0093106,"The Good Wife",1987,98,NULL,1155000,5.6,698,NULL,NULL
tt0078344,"Sister Emanuelle",1977,90,NULL,NULL,5.1,965,NULL,NULL
tt0093999,"Snow White",1987,85,NULL,NULL,6.5,1156,NULL,NULL
tt0044314,"5 Fingers",1952,108,NULL,NULL,7.6,6105,NULL,NULL
tt0062277,"I Even Met Happy Gypsies",1967,94,NULL,NULL,7.6,2874,NULL,NULL
tt0278675,Revelation,2001,111,NULL,10000000,4.6,1761,NULL,NULL
tt0068235,"Au Pair Girls",1972,86,NULL,NULL,4.9,1085,NULL,NULL
tt0055864,"Confessions of an Opium Eater",1962,85,NULL,NULL,6.2,915,NULL,NULL
tt0046409,"The Anatomy of Love",1954,134,NULL,NULL,6,197,NULL,NULL
tt0090049,"I Am an ESP",1985,112,NULL,NULL,5.5,459,NULL,NULL
tt0114294,"The Story of a Poor Young Man",1995,120,NULL,NULL,6.5,356,NULL,NULL
tt0471042,"Tower Heist",2011,104,75000000,152930623,6.2,157522,1,0
tt0034584,"Casanova farebbe così!",1942,62,NULL,NULL,6.6,57,NULL,NULL
tt1571409,Parked,2010,94,NULL,NULL,6.7,2831,NULL,NULL
tt1699231,"Quarantine 2: Terminal",2011,86,4000000,NULL,5.2,22288,3,0
tt1417108,"Torrente 4: Lethal Crisis",2011,93,7500000,29737384,5.4,6152,NULL,NULL
tt1726861,"The Prey",2011,105,NULL,NULL,6.6,6175,NULL,NULL
tt0495120,"The Holy Modal Rounders: Bound to Lose",2006,87,NULL,NULL,7.5,52,NULL,NULL
tt0216682,"Derek and Clive Get the Horn",1979,89,NULL,NULL,7,508,NULL,NULL
tt0053402,"Vacanze d'inverno",1959,100,NULL,NULL,6.2,117,NULL,NULL
tt0139468,Modulations,1998,75,NULL,NULL,7.3,537,NULL,NULL
tt0092770,"Il commissario Lo Gatto",1986,91,NULL,NULL,6.1,849,NULL,NULL
tt0048730,"To Paris with Love",1955,78,NULL,NULL,5.5,501,NULL,NULL
tt0049973,"You Can't Run Away from It",1956,95,NULL,NULL,5.9,729,NULL,NULL
tt0074901,"Mikey and Nicky",1976,106,4300000,NULL,7.3,9271,NULL,NULL
tt0072812,"Conduct Unbecoming",1975,107,NULL,NULL,6.6,1211,NULL,NULL
tt1793239,"The Assault",2010,91,NULL,NULL,6.1,4369,NULL,NULL
tt0111752,"The Wooden Man's Bride",1994,113,NULL,NULL,6.9,257,NULL,NULL
tt0112674,"Il cielo è sempre più blu",1996,110,NULL,401111,5.7,268,NULL,NULL
tt0150239,Cucciolo,1998,96,NULL,NULL,3.5,193,NULL,NULL
tt0079211,"Il giocattolo",1979,118,NULL,NULL,7,413,NULL,NULL
tt0023935,"The Death Kiss",1932,75,NULL,NULL,6,1718,1,0
tt0071270,Callan,1974,106,NULL,NULL,6.8,937,NULL,NULL
tt0428940,Papa,2005,80,NULL,NULL,6.5,682,NULL,NULL
tt0043027,"The Tattooed Stranger",1950,64,NULL,NULL,6.1,1335,NULL,NULL
tt0046246,"Rob Roy: The Highland Rogue",1953,81,NULL,NULL,6.2,741,NULL,NULL
tt0079257,H.O.T.S.,1979,98,NULL,NULL,4.7,2116,NULL,NULL
tt0070531,"Phase IV",1974,84,NULL,NULL,6.4,10864,NULL,NULL
tt0383475,"Lost Boys of Sudan",2003,87,NULL,NULL,7.5,701,NULL,NULL
tt0262911,"World Traveler",2001,103,NULL,NULL,5.3,1311,NULL,NULL
tt0097670,"Kinjite: Forbidden Subjects",1989,97,5000000,3416846,5.5,4460,NULL,NULL
tt0323298,"The Mother",2003,112,2500000,1062253,6.7,4916,3,0
tt0276053,"Out of Bounds",2003,90,NULL,NULL,4.4,374,NULL,NULL
tt0282108,"Quo vadis",2001,165,18000000,NULL,5.7,2476,NULL,NULL
tt1103262,"Deadlands 2: Trapped",2008,85,5800,2950,3.3,376,NULL,NULL
tt1449854,"The Call of the Wild",2007,155,NULL,NULL,7.2,378,NULL,NULL
tt0067124,"The Gang That Couldn't Shoot Straight",1971,96,NULL,NULL,4.8,1717,NULL,NULL
tt0071782,"Lucky Luciano",1973,105,NULL,NULL,6.4,1750,NULL,NULL
tt0064873,"The Rain People",1969,101,750000,NULL,6.8,4728,NULL,NULL
tt0118117,"The War at Home",1996,123,NULL,NULL,7,2739,NULL,NULL
tt0100835,Ultrà,1991,95,NULL,NULL,6.6,1006,NULL,NULL
tt1509276,"The Wildest Dream",2010,94,NULL,NULL,7.2,2872,NULL,NULL
tt0054433,"Brevi amori a Palma di Majorca",1959,98,NULL,NULL,5.4,140,NULL,NULL
tt1663636,"The Unintentional Kidnapping of Mrs. Elfriede Ott",2010,113,NULL,NULL,7.2,754,NULL,NULL
tt1851050,"Silvio Forever",2011,80,NULL,NULL,6.2,308,NULL,NULL
tt0097416,Kaadhalan,1994,168,NULL,NULL,7.1,2377,NULL,NULL
tt1623008,"The Arbor",2010,94,NULL,21268,7.3,2262,NULL,NULL
tt0456481,"Jaan-E-Mann: Let's Fall in Love... Again",2006,165,NULL,5100000,6.1,9839,NULL,NULL
tt0167832,"Cold Harvest",1999,89,3600000,110765,5.4,753,NULL,NULL
tt0044925,"Vampire Over London",1952,74,NULL,NULL,3.9,1082,NULL,NULL
tt0781511,"I Like",2005,104,NULL,NULL,7,1280,NULL,NULL
tt0475179,"I Not Stupid Too",2006,124,1070000,2970000,6.8,719,NULL,NULL
tt0066185,"The Only Way",1970,86,NULL,NULL,5.9,371,NULL,NULL
tt1486196,"Summer Coda",2010,108,NULL,NULL,6.2,575,NULL,NULL
tt1436559,"Love, Wedding, Marriage",2011,90,13000000,51917,4.8,9744,NULL,NULL
tt0306474,"Princess Arete",2001,105,NULL,NULL,6.5,877,3,0
tt1119194,"The Piano Forest",2007,101,NULL,2014665,7.1,1916,NULL,NULL
tt0113119,"Friend of the Family",1995,103,NULL,NULL,4.5,1249,NULL,NULL
tt0119243,Habitat,1997,120,NULL,NULL,4.7,1031,NULL,NULL
tt0080594,"The Day After Trinity",1981,88,NULL,NULL,7.7,1347,NULL,NULL
tt0780577,"Official Rejection",2009,108,NULL,NULL,7.1,373,NULL,NULL
tt0060545,"I Knew Her Well",1965,115,NULL,NULL,7.6,3769,NULL,NULL
tt0881233,Darling,2007,93,NULL,NULL,6.6,503,NULL,NULL
tt0096828,"The War Is Over",1989,105,NULL,NULL,6.8,543,NULL,NULL
tt0194426,"The Man Who Stole the Sun",1979,147,NULL,NULL,7.5,1636,NULL,NULL
tt1258124,Bitter/Sweet,2009,106,NULL,NULL,5.5,357,NULL,NULL
tt0480572,"Pyaar Ke Side Effects",2006,132,NULL,NULL,6.8,3358,NULL,NULL
tt0332766,Sur,2002,136,NULL,NULL,6.6,628,NULL,NULL
tt0289408,"The Powerpuff Girls Movie",2002,73,11000000,16426471,6.5,11666,3,0
tt0087020,"Calamari Union",1985,81,10840,NULL,6.9,4516,NULL,NULL
tt1326238,Backlight,2010,90,NULL,NULL,6,2425,NULL,NULL
tt0043961,"The Red Badge of Courage",1951,69,1640000,NULL,7.1,5330,NULL,NULL
tt0078360,"Shaolin Mantis",1978,96,NULL,NULL,6.7,820,NULL,NULL
tt0031020,"The Adventures of Huckleberry Finn",1939,91,NULL,NULL,6.8,1556,NULL,NULL
tt0086304,"Shaolin vs. Lama",1983,88,NULL,NULL,7,808,NULL,NULL
tt0080002,"Ten Tigers of Kwangtung",1979,91,NULL,NULL,6.2,714,NULL,NULL
tt1900958,Psywar,2010,99,NULL,NULL,7.9,241,NULL,NULL
tt0066122,"Deep End",1970,88,NULL,NULL,7.1,8678,1,0
tt0158560,"The Concert for Bangladesh",1972,103,NULL,NULL,8.2,1759,NULL,NULL
tt1480692,"This Way of Life",2009,84,NULL,NULL,7.9,506,NULL,NULL
tt1438251,"The Best and the Brightest",2010,93,NULL,NULL,4.8,1520,NULL,NULL
tt1646959,Bedevilled,2010,115,700000,NULL,7.2,19478,3,0
tt0448621,Marathon,2005,117,NULL,NULL,7.6,2627,NULL,NULL
tt1138481,"Sonny Boy",2011,130,NULL,NULL,6.8,3584,NULL,NULL
tt1706433,"To Live!",2010,74,NULL,11661,7,2583,NULL,NULL
tt0064893,"Ring of Bright Water",1969,107,NULL,NULL,7.1,1786,NULL,NULL
tt1728179,"Paranormal Activity 2: Tokyo Night",2010,90,1350000,4160000,5.1,6015,NULL,NULL
tt0314471,"The Secret Agent's Blunder",1968,142,NULL,NULL,7.4,348,NULL,NULL
tt0054734,"The Counterfeiters of Paris",1961,98,NULL,NULL,7,1575,NULL,NULL
tt1212454,"An Invisible Sign",2010,96,NULL,51138,5.3,4557,3,0
tt1605783,"Midnight in Paris",2011,94,17000000,151119219,7.6,471309,3,0
tt1533013,"Beautiful Boy",2010,100,NULL,63931,6.6,7349,NULL,NULL
tt1621426,"Natural Selection",2011,90,NULL,55282,6.4,1501,NULL,NULL
tt1291584,Warrior,2011,140,25000000,23300000,8.1,528875,1,0
tt1509787,"A Bag of Hammers",2011,85,2000000,NULL,6.5,3236,3,1
tt0457004,"2 Young",2005,107,NULL,NULL,6.5,569,NULL,NULL
tt1198396,Chawz,2009,122,NULL,10660802,5.6,1455,NULL,NULL
tt0084526,"For 200 Grand, You Get Nothing Now",1982,85,NULL,NULL,6.1,1106,NULL,NULL
tt1216520,Womb,2010,111,3100000,NULL,6.3,16238,3,0
tt1441912,"The Way",2010,123,NULL,13900000,7.3,38175,0,0
tt0318590,"Cazuza: Time Doesn't Stop",2004,98,NULL,NULL,6.9,4700,NULL,NULL
tt0151233,"Ko mne, Mukhtar!",1965,82,NULL,NULL,7.7,713,NULL,NULL
tt0116390,"Gamera 2: Attack of the Legion",1996,99,NULL,14000000,7,3540,NULL,NULL
tt0107147,"A House in the Hills",1993,95,NULL,NULL,5.6,1510,NULL,NULL
tt0156248,"August 32nd on Earth",1998,88,NULL,NULL,6.4,3942,NULL,NULL
tt0082927,"Le Pont du Nord",1981,129,NULL,NULL,6.7,1518,NULL,NULL
tt0095985,"Return from the River Kwai",1989,101,15000000,NULL,4.9,1114,NULL,NULL
tt1664894,"Cave of Forgotten Dreams",2010,90,NULL,6467348,7.4,18846,NULL,NULL
tt1623759,"Mr. and Mrs. Incredible",2011,100,NULL,NULL,5.3,597,NULL,NULL
tt0416871,"Jade Warrior",2006,104,NULL,NULL,5.8,4159,NULL,NULL
tt1418760,Tirza,2010,100,NULL,NULL,6.3,1818,NULL,NULL
tt1528750,"Four Lovers",2010,103,NULL,NULL,5.5,2229,NULL,NULL
tt0293155,"Hypnotized and Hysterical (Hairstylist Wanted)",2002,100,NULL,NULL,5.2,515,NULL,NULL
tt0450158,"The State Counsellor",2005,127,NULL,7726507,7,3394,NULL,NULL
tt0084648,"The Secret Policeman's Other Ball",1982,91,NULL,NULL,6.6,560,NULL,NULL
tt0411644,Messages,2007,102,NULL,NULL,4,413,NULL,NULL
tt1307066,"Once Upon a Summer",2009,98,NULL,NULL,6.3,108,NULL,NULL
tt0423442,"One Stays, the Other Leaves",2005,109,NULL,NULL,5.6,682,NULL,NULL
tt0029660,"Think Fast, Mr. Moto",1937,70,NULL,NULL,6.7,1370,NULL,NULL
tt1604577,"Priest of Evil",2010,106,NULL,NULL,5.8,1825,NULL,NULL
tt0113542,"Killer: A Journal of Murder",1995,91,NULL,NULL,6.3,2529,NULL,NULL
tt1866205,"Escort in Love",2011,95,NULL,NULL,6.1,3680,NULL,NULL
tt0498800,GAL,2006,105,NULL,NULL,5.2,622,NULL,NULL
tt0166674,"Karate Warrior",1987,94,NULL,NULL,4.6,693,NULL,NULL
tt0029648,"Thank You, Mr. Moto",1937,67,NULL,NULL,6.9,1210,NULL,NULL
tt1591123,"It Begins with the End",2010,88,NULL,NULL,5.3,297,NULL,NULL
tt0030470,"Mr. Moto's Gamble",1938,72,NULL,NULL,6.6,899,NULL,NULL
tt0097567,"Immediate Family",1989,95,NULL,NULL,6.1,1890,NULL,NULL
tt0031677,"Mr. Moto in Danger Island",1939,64,NULL,NULL,6.7,912,NULL,NULL
tt0070326,"The Little Mermaid",1975,74,NULL,NULL,7.2,1305,NULL,NULL
tt1499246,"Male Domination",2009,103,NULL,NULL,6.4,137,NULL,NULL
tt0059650,"The Return of Mr. Moto",1965,71,NULL,NULL,4.8,271,NULL,NULL
tt1478964,"Attack the Block",2011,88,13000000,6333688,6.6,115631,3,0
tt0031680,"Mr. Wong in Chinatown",1939,71,NULL,NULL,5.8,1109,1,0
tt0031704,"The Mystery of Mr. Wong",1939,68,NULL,NULL,6.1,1169,NULL,NULL
tt0103243,"Where Angels Fear to Tread",1991,116,NULL,NULL,6.3,2703,NULL,NULL
tt0032457,"The Fatal Hour",1940,68,NULL,NULL,5.4,1479,NULL,NULL
tt0184881,"Adieu Galaxy Express 999",1981,135,NULL,NULL,7,687,NULL,NULL
tt1296899,"Wake Wood",2009,90,NULL,NULL,5.5,9221,3,0
tt0104003,Barjo,1992,85,NULL,NULL,5.6,336,NULL,NULL
tt0284067,"Down from the Mountain",2000,98,NULL,NULL,7.4,745,NULL,NULL
tt0080448,"Toxic Zombies",1980,89,NULL,NULL,3.9,1297,NULL,NULL
tt0097008,"Cameron's Closet",1988,88,7000000,136203,5.1,1282,NULL,NULL
tt0218937,"The Devil's Gift",1984,90,NULL,NULL,3.3,685,NULL,NULL
tt0087336,"Girls Nite Out",1982,96,NULL,NULL,4.9,2316,NULL,NULL
tt0094701,"Bad Dreams",1988,84,4000000,9797098,5.7,4737,NULL,NULL
tt0099664,"Girlfriend from Hell",1989,92,NULL,NULL,5.1,1118,NULL,NULL
tt0059311,Incubus,1966,74,125000,NULL,6.1,2451,NULL,NULL
tt0217590,"The Adventures of Mowgli",1973,90,NULL,NULL,7.6,2678,NULL,NULL
tt0475330,"Love and Mary",2007,104,500000,NULL,5.4,588,NULL,NULL
tt0074802,Lipstick,1976,89,NULL,NULL,5.7,3035,NULL,NULL
tt1014766,"The Least of These",2008,97,1000000,NULL,6.1,275,NULL,NULL
tt1783423,"Çakallarla Dans",2010,102,NULL,1343905,5.6,7988,NULL,NULL
tt0099291,"Come See the Paradise",1990,138,NULL,NULL,6.7,3302,NULL,NULL
tt0042463,"The Fireball",1950,84,NULL,NULL,5.6,405,NULL,NULL
tt0041179,"The Big Wheel",1949,92,NULL,NULL,5.6,714,NULL,NULL
tt0039531,"Killer McCoy",1947,104,NULL,NULL,6.6,552,NULL,NULL
tt0052242,"Stakeout on Dope Street",1958,83,NULL,NULL,6.2,579,NULL,NULL
tt1417582,"Among Wolves",2010,113,8000000,NULL,6.7,1197,NULL,NULL
tt0056964,"Critic's Choice",1963,100,NULL,NULL,5.7,1248,NULL,NULL
tt0273244,"The Gospel According to Philip K. Dick",2001,80,NULL,NULL,4.7,298,NULL,NULL
tt0091091,"Millionaires' Express",1986,98,NULL,NULL,6.9,2558,NULL,NULL
tt0052878,"Happy Anniversary",1959,83,NULL,NULL,5.7,360,NULL,NULL
tt0091507,Mélo,1986,112,NULL,NULL,7.1,1969,NULL,NULL
tt0303021,"Second Name",2002,98,2500000,1044665,5.4,1577,NULL,NULL
tt0111459,"The Bull",1994,105,NULL,NULL,6.8,465,NULL,NULL
tt0068189,"Alfredo, Alfredo",1972,98,NULL,NULL,6.5,1269,NULL,NULL
tt0115564,"Arcane Sorcerer",1996,96,NULL,NULL,6.7,1035,NULL,NULL
tt0295959,"Sons and Daughters",2001,92,NULL,NULL,6.8,284,NULL,NULL
tt1650554,"Kick-Ass 2",2013,103,28000000,60795985,6.5,300164,3,0
tt1067774,"Monte Carlo",2011,109,20000000,39800000,5.8,52379,3,0
tt1583420,"Larry Crowne",2011,98,30000000,75055070,6.1,77165,NULL,NULL
tt0098185,"A Fool and His Money",1989,84,NULL,NULL,3.6,815,NULL,NULL
tt0048974,"The Baby and the Battleship",1956,96,NULL,NULL,5.4,352,NULL,NULL
tt0052771,"Edge of Eternity",1959,80,700000,NULL,6.5,1414,NULL,NULL
tt0077731,"Messo comunale praticamente spione",1982,90,NULL,NULL,3.6,270,NULL,NULL
tt1451409,Pokkiri,2007,161,NULL,NULL,7.6,14973,NULL,NULL
tt0071135,"Amore libero - Free Love",1974,86,NULL,NULL,4.3,257,NULL,NULL
tt0067820,"Taking Off",1971,93,NULL,NULL,7.3,5293,3,0
tt0035798,"The Desperadoes",1943,87,NULL,NULL,6.5,1854,NULL,NULL
tt1594917,"Age of the Dragons",2011,91,5000000,NULL,3.4,4674,0,0
tt0117715,"Conspirators of Pleasure",1996,85,NULL,NULL,7.3,3938,NULL,NULL
tt0126411,"The Incredible Adventures of Marco Polo on His Journeys to the Ends of the Earth",1998,97,NULL,NULL,4.6,594,NULL,NULL
tt0048672,"Sudden Danger",1955,65,NULL,NULL,6.2,264,NULL,NULL
tt0088395,"Where the Boys Are",1984,94,NULL,10530000,4.3,1600,NULL,NULL
tt0995827,"The Train: Some Lines Should Never Be Crossed...",2007,134,NULL,NULL,4.5,1336,NULL,NULL
tt0104045,"Daddy and the Muscle Academy",1991,55,NULL,NULL,6.4,527,NULL,NULL
tt0122685,"The Reincarnation of Isabel",1973,98,NULL,NULL,4.8,1168,NULL,NULL
tt1298831,"The Blonde with Bare Breasts",2010,100,7500000,NULL,5.9,712,NULL,NULL
tt0065579,"Cotton Comes to Harlem",1970,97,1200000,NULL,6.5,3208,NULL,NULL
tt0795370,"The Second Wind",2007,155,34000000,NULL,5.7,1334,NULL,NULL
tt1200273,Spooner,2009,83,NULL,NULL,5.8,698,NULL,NULL
tt0110137,"The Inkwell",1994,110,NULL,8880705,6.4,1724,NULL,NULL
tt1020022,"Girlfriend Experience",2008,83,NULL,NULL,4.7,315,NULL,NULL
tt1296337,"For a Moment, Freedom",2008,110,NULL,NULL,7.4,716,NULL,NULL
tt0117664,"Slaves to the Underground",1997,93,NULL,NULL,5.1,351,NULL,NULL
tt1632544,"From Me to You",2010,128,NULL,NULL,6.9,3184,NULL,NULL
tt0027552,"Bizarre, Bizarre",1937,84,NULL,NULL,7.4,2126,3,0
tt1381508,"Jack Falls",2011,100,NULL,NULL,4.1,1247,NULL,NULL
tt0490954,"Le grand appartement",2006,103,NULL,NULL,5.4,439,NULL,NULL
tt0347817,"A Problem with Fear",2003,94,NULL,NULL,5.5,331,NULL,NULL
tt0076897,"You Won't Have Alsace-Lorraine",1977,92,NULL,NULL,5.1,556,NULL,NULL
tt1599348,"Safe House",2012,115,85000000,208076205,6.7,249689,NULL,NULL
tt1596350,"This Means War",2012,103,65000000,156974557,6.3,200763,2,0
tt1507563,"Dark Tide",2012,114,25000000,432274,4.4,9867,NULL,NULL
tt0035703,"Cabin in the Sky",1943,98,662141,1606624,7.1,3843,NULL,NULL
tt1600195,Abduction,2011,106,35000000,82087155,5.1,86130,1,0
tt1276104,Looper,2012,119,30000000,47042000,7.4,628608,1,0
tt1637706,"Our Idiot Brother",2011,90,5000000,24816118,6.4,92559,3,0
tt0118685,Barracuda,1997,94,NULL,NULL,6.6,594,NULL,NULL
tt0884726,"Legends of Oz: Dorothy's Return",2013,88,70000000,21755418,4.9,6552,3,0
tt1486186,"Meeting Spencer",2011,88,NULL,NULL,5.6,159,NULL,NULL
tt0056322,"The Given Word",1962,98,NULL,NULL,8.3,4638,NULL,NULL
tt0430768,"Wild Tigers I Have Known",2006,88,NULL,9946,6,2729,NULL,NULL
tt0276868,"Cold Heart",2001,95,NULL,NULL,4.8,949,NULL,NULL
tt0823651,"Room 314",2006,100,NULL,NULL,5.8,115,NULL,NULL
tt0345852,"Red Rover",2003,103,NULL,NULL,4.7,417,NULL,NULL
tt0143422,"American Virgin",1999,88,NULL,NULL,3.6,1736,NULL,NULL
tt0089937,Rosso,1985,76,NULL,NULL,6.5,816,NULL,NULL
tt0127276,"The Shadow Men",1997,95,2000000,NULL,4.6,1334,NULL,NULL
tt1173687,"The Bang Bang Club",2010,106,NULL,NULL,6.9,11990,NULL,NULL
tt0096884,"Il bambino e il poliziotto",1989,106,NULL,NULL,5.6,621,NULL,NULL
tt0291392,Novo,2002,98,NULL,NULL,5.6,2780,NULL,NULL
tt0445071,"How We Got the Italian Movie Business Into Trouble: The True Story of Franco and Ciccio",2004,100,NULL,NULL,7.4,218,NULL,NULL
tt0139681,"The Last Minute",1987,100,NULL,NULL,6.6,226,NULL,NULL
tt0314390,"I, Cesar",2003,91,6844180,NULL,6.1,1575,NULL,NULL
tt0077895,"Malibu Beach",1978,96,NULL,NULL,4.5,773,NULL,NULL
tt0117898,"This World, Then the Fireworks",1997,100,NULL,51618,5.2,1498,NULL,NULL
tt0086412,"Il tassinaro",1983,137,NULL,NULL,6.1,599,NULL,NULL
tt1486815,"Silent Voice",2009,120,NULL,NULL,6.6,341,NULL,NULL
tt0054442,"Il vigile",1960,104,NULL,NULL,7.2,1716,NULL,NULL
tt0119169,Fireworks,1997,100,NULL,NULL,6,1487,NULL,NULL
tt0200126,"The 36th Chamber: The Final Encounter",1981,83,NULL,NULL,5.6,295,NULL,NULL
tt0042780,"Side Street Story",1950,84,NULL,NULL,7.4,398,NULL,NULL
tt1547230,"Judy Moody and the Not Bummer Summer",2011,91,20000000,14166853,4.4,3646,NULL,NULL
tt1338687,"The Topp Twins: Untouchable Girls",2009,84,NULL,NULL,7.3,387,NULL,NULL
tt0247993,Beyond,2000,91,3300000,NULL,5.4,779,NULL,NULL
tt0100389,"Open Doors",1990,108,NULL,NULL,7.1,1160,NULL,NULL
tt1329231,S.S.D.,2008,110,NULL,NULL,4.3,750,NULL,NULL
tt0912586,"Girl 27",2007,86,NULL,NULL,7,1227,NULL,NULL
tt0113719,Lunarcop,1995,88,NULL,NULL,4.5,565,NULL,NULL
tt1183701,"They Killed Sister Dorothy",2008,94,NULL,NULL,7.3,199,NULL,NULL
tt0120190,Sprung,1997,105,NULL,7553105,5.1,1391,NULL,NULL
tt0117544,"Hi Cousin!",1996,98,NULL,NULL,5.8,323,NULL,NULL
tt1692193,"Final Flesh",2009,71,NULL,NULL,5.3,477,NULL,NULL
tt0819755,"Babysitter Wanted",2007,93,NULL,NULL,5.4,8355,NULL,NULL
tt0125015,"Black Heat",1976,94,NULL,NULL,4.2,294,NULL,NULL
tt0066871,"Burke & Hare",1972,94,NULL,NULL,5.2,663,NULL,NULL
tt1452626,Hahaha,2010,115,NULL,NULL,6.8,1612,NULL,NULL
tt0123127,"Eleven Samurai",1967,100,NULL,NULL,7.3,505,NULL,NULL
tt0385933,"The Perfume of the Lady in Black",2005,115,NULL,NULL,5.6,695,NULL,NULL
tt0295876,"Beneath Clouds",2002,90,NULL,NULL,7,1266,NULL,NULL
tt0465711,"La cura del gorilla",2006,104,NULL,NULL,6.1,430,NULL,NULL
tt0034268,"Doctor, Beware",1941,92,NULL,NULL,6.6,616,NULL,NULL
tt0244196,"Second Skin",2000,95,NULL,NULL,5.1,1061,NULL,NULL
tt1794790,Finisterrae,2010,80,NULL,NULL,6.4,718,NULL,NULL
tt0107392,"Lethal Ninja",1992,97,NULL,NULL,3.4,303,NULL,NULL
tt0037505,"Allotment Wives",1945,80,NULL,NULL,6,612,NULL,NULL
tt0241663,"To the Left of the Father",2001,163,NULL,NULL,7.5,2242,NULL,NULL
tt0333388,"Edifício Master",2002,110,NULL,NULL,8.3,2070,NULL,NULL
tt0104553,"All's Well, Ends Well",1992,100,NULL,NULL,7.2,2896,NULL,NULL
tt0071667,"Morel's Invention",1974,110,NULL,NULL,6.7,492,NULL,NULL
tt0794290,"Hi Way",2006,85,NULL,NULL,4.5,423,NULL,NULL
tt0101276,"Afraid of the Dark",1991,91,NULL,NULL,5.8,1416,NULL,NULL
tt0184503,"Gamera 3: Revenge of Iris",1999,108,6000000,15000000,7.1,3692,NULL,NULL
tt0467923,"Gamera the Brave",2005,96,NULL,4000000,6.6,1675,NULL,NULL
tt1587118,Beck,2010,145,NULL,NULL,6.8,1109,NULL,NULL
tt0081541,"The Under-Gifted",1980,92,NULL,NULL,6.5,4731,NULL,NULL
tt1699195,"You Fly",2009,116,NULL,NULL,7.3,4755,NULL,NULL
tt0071241,"Borsalino and Co.",1974,110,NULL,NULL,6.3,2862,NULL,NULL
tt0051679,"The Possessors",1958,92,NULL,NULL,6.9,795,NULL,NULL
tt0077465,"Where Are You Going on Holiday?",1978,127,NULL,NULL,6.3,650,NULL,NULL
tt1666169,"Love-Carrot 3",2011,100,4000000,NULL,3.8,575,NULL,NULL
tt0103802,"Beyond Darkness",1990,95,NULL,NULL,4.3,1079,NULL,NULL
tt0107485,Magnificat,1993,95,NULL,NULL,6.7,220,NULL,NULL
tt1330206,"Portrait of a Beauty",2008,108,NULL,NULL,6.3,1271,NULL,NULL
tt0052575,"You're on Your Own",1959,110,NULL,NULL,7.1,412,NULL,NULL
tt0080565,"The Umbrella Coup",1980,98,NULL,NULL,6.6,3646,NULL,NULL
tt0050263,"Il conte Max",1957,103,NULL,NULL,7.1,754,NULL,NULL
tt0089529,Macaroni,1985,104,NULL,NULL,6.4,938,NULL,NULL
tt0210225,"The Fish in Love",1999,90,NULL,NULL,5.2,1086,NULL,NULL
tt0035884,"Five Graves to Cairo",1943,96,855000,1200000,7.3,7640,NULL,NULL
tt0180668,"Elvis Gratton II: Miracle à Memphis",1999,105,NULL,NULL,5.9,1112,NULL,NULL
tt0037054,"Maria Candelaria",1944,76,NULL,NULL,7.3,1401,NULL,NULL
tt1808223,"Losers' Club",2011,105,NULL,2692857,7.4,27010,NULL,NULL
